,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
STAT1,0.093526244,-0.07646347,-0.2756196,0.09425551,-0.111425616,-0.12149402,-0.22906747,0.09629293,0.18863995,-0.1229966,-0.040138368,-0.2245571,0.42669564,0.04708177,0.49909037,0.030168198,-0.02251635,-0.06663494,-0.06411761,0.2505717,0.06028926,0.17971319,0.078998834,-0.073316306,-0.116089076,0.03090569,-0.2933139,-0.19178152,-0.0079395175,-0.051756628,0.12794964,0.10305972,0.053156707,0.0635725,-0.2832275,-0.3003942,-0.029739138,0.08768032,-0.1440852,-0.014971581,0.09938627,-0.2548134,-0.07822472,0.059447136,0.22653005,0.14219888,-0.1764951,-0.09193429,0.30626476,0.068433106,-0.046049725,-0.09404465,0.12848492,0.026194528,-0.20407803,0.53002554,0.19542195,0.37417626,-0.17275977,-0.21924073,-0.1285702,-0.28504843,-0.093860924,-0.14900465
CYBA,0.020746715,-0.009250499,-0.019865872,0.0050484575,0.003094703,0.019936409,-0.008470245,0.0054919794,0.03387044,0.0087159425,-0.018721752,-0.009093523,0.03797344,-0.0071106013,0.030536307,-0.009137695,-0.0030813443,-0.028506957,0.011561558,0.010302518,0.02545667,0.0077074002,0.022299014,0.0046754237,-0.017410908,0.00365372,-0.029885214,0.009921498,0.018845245,-0.009606224,0.0025521126,0.027041875,0.012455557,0.020687873,-0.034857236,-0.02448174,0.0060259104,0.026240721,-0.010869502,0.0045849467,0.002983408,-0.007062556,-0.0074706823,0.0014798255,0.009739915,0.02322521,-0.0048294663,-0.015689485,0.014959023,-0.016849004,-0.008717801,-0.008094564,-0.006783818,-0.01708845,0.009856578,0.03231868,0.03522324,0.04068952,-0.018838065,0.0066767484,-0.02825147,-0.008703519,-0.005298443,-0.015344169
ATP5L,0.033043995,-0.021565728,-0.02514807,-0.015289638,-0.0053009316,0.012775041,-0.011859521,0.013616566,0.009359054,-0.006168321,-0.0006246064,0.0091272,0.01873788,0.0044162646,0.004423837,0.0030873977,0.009426039,-0.009327579,0.003155429,0.010766719,0.010900956,0.013300702,0.0045183077,-0.0047622407,-0.00044986792,-0.0055764206,-0.0011145063,0.00017248839,0.030337118,0.008530508,0.012773836,0.0075591877,-0.0043809935,0.00197967,-0.014653325,-0.017972812,-0.0006222315,0.01144398,-0.0159535,-0.005246346,0.01479053,-0.011494521,-0.013273008,-0.007542845,0.013652965,0.0026798279,-0.010909252,0.0015869737,0.019236952,-0.0004912354,0.005729992,0.0057262257,0.0056373184,-0.003983885,0.0051405337,0.018099913,0.0142671205,0.027636167,-0.022882856,0.0005729273,-0.015479036,-0.0060641696,-0.013659671,0.0011601336
RLIM,-0.17959079,0.13355584,0.14259559,0.11003749,0.16523354,0.19581628,0.21098703,-0.17447343,0.10211197,0.15872385,-0.14737754,-0.013713993,-0.003707746,-0.1511024,-0.058448307,-0.16441244,-0.16742636,-0.16002516,0.13702631,-0.1840093,0.1776474,-0.23623519,0.20299986,0.19595255,-0.13081872,-0.008051246,-0.099922165,0.18561748,-0.14945301,-0.11166401,-0.1799504,0.13768658,0.15852918,0.15302923,-0.044965424,0.15229386,0.18253139,0.11720417,0.17406249,0.15182275,-0.13323042,0.18608399,0.16606674,0.10246445,-0.1631785,0.10648372,0.17901663,-0.1461463,-0.14891876,-0.1726284,-0.14450362,-0.10876454,-0.1769076,-0.1656617,0.19070815,-0.21383877,0.12103991,-0.074442685,0.17054932,0.19625735,-0.14757656,0.15996641,0.20210871,-0.13445526
MYD88,0.017084315,-0.016616225,-0.025417509,0.0012431107,0.0009889901,0.019373681,-0.013914034,0.0013651252,0.021277636,-0.0008486733,-0.0052971663,0.0019129217,0.041258298,-0.0035761558,0.02260032,-0.009712215,-0.00785459,-0.026895553,0.003583558,0.0098773055,0.020146113,0.008276985,0.019213244,0.0035005584,-0.012524496,-0.013639972,-0.023128154,-0.0007663965,0.013350569,-0.0032365716,0.0032598767,0.014627099,0.017204441,0.0066775675,-0.031068807,-0.020547163,0.012232577,0.021696113,-0.012349446,0.009198264,0.01840679,-0.011022039,0.0029063672,0.0130299125,0.010258419,0.017115863,-0.007755436,-0.019444209,0.026612945,-0.0154700205,-0.00395786,-0.00673791,0.003184847,-0.012477331,0.00042797998,0.022240156,0.03469371,0.043759014,-0.025890537,-0.005722776,-0.036492944,-0.003791276,-0.0033985302,-0.015541121
GPR171,-0.18420711,0.14818963,0.13732655,0.12870066,0.16859317,0.19940916,0.2080816,-0.18156129,0.11934815,0.17234632,-0.15322605,-0.026565775,0.0116191935,-0.16000155,-0.023618804,-0.17852408,-0.16551608,-0.17014202,0.14237183,-0.18729784,0.18796945,-0.23738803,0.21882072,0.19548392,-0.14010297,-0.0007341467,-0.122586116,0.18509838,-0.15931728,-0.12072985,-0.17355102,0.15622407,0.17104022,0.16492707,-0.059232727,0.14446744,0.19103733,0.13168478,0.16985588,0.16059408,-0.13603012,0.17608635,0.17041418,0.10439068,-0.15981491,0.11729361,0.18115088,-0.1564847,-0.14889371,-0.17660886,-0.1566299,-0.11630242,-0.18334687,-0.17525503,0.18375641,-0.18591768,0.1408505,-0.05738513,0.16121121,0.18671072,-0.15761054,0.15132436,0.2152364,-0.14177425
LYZ1,0.03908851,-0.022377815,-0.04056916,-0.0023025237,-0.008946173,0.006505985,-0.027904555,0.015955545,0.027654171,-0.0040653795,-0.008232592,-0.00892403,0.04492128,0.0013934784,0.045659445,0.005512789,0.0043912753,-0.013830852,0.00045419484,0.028074786,0.01879314,0.022698801,0.015774012,-0.006939213,-0.013271422,0.0020824932,-0.027044542,-0.006953839,0.028488502,0.0005150463,0.01936975,0.016753465,0.0029485002,0.013649462,-0.0375783,-0.039914016,-0.008857356,0.017858349,-0.019590793,-0.00713773,0.011245867,-0.023393782,-0.028229728,-0.007120991,0.026534338,0.017407995,-0.022460938,-0.005873017,0.031227324,0.0027371794,0.000583943,-0.0049528554,0.008712079,-0.0032164752,-0.010816764,0.06225124,0.031047948,0.050680436,-0.035558175,-0.008050822,-0.020218376,-0.030411102,-0.02240058,-0.007311005
CD274,0.26099735,-0.25172055,-0.2506446,-0.31496203,-0.1905005,-0.22797793,-0.26714396,0.28413272,-0.2757919,-0.30475804,0.26596904,0.15034996,-0.10842947,0.20462711,-0.09960963,0.29503408,0.19581877,0.25190932,-0.22167604,0.23389125,-0.2502492,0.24448211,-0.2832062,-0.29321885,0.2597906,-0.11699729,0.25594977,-0.27266276,0.26466745,0.25016677,0.30343518,-0.27358955,-0.272678,-0.2759148,0.12574923,-0.16936885,-0.2623326,-0.2569782,-0.22388445,-0.23137532,0.24051127,-0.23308629,-0.2520004,-0.16777651,0.25266474,-0.26028463,-0.2717206,0.26609942,0.25199252,0.31088415,0.26029325,0.2571165,0.26848805,0.24126494,-0.30149147,0.18247542,-0.17281795,0.0021981597,-0.25683373,-0.26456934,0.21883334,-0.23200896,-0.29435647,0.21988553
NHP2,-0.16677785,0.12989326,0.1266082,0.11072464,0.15092134,0.17949711,0.18748698,-0.16082144,0.11000038,0.15246832,-0.14261262,-0.024268217,0.018165829,-0.14202443,-0.03212373,-0.15613571,-0.15695791,-0.16099028,0.12935822,-0.16114114,0.17105855,-0.21219845,0.19276574,0.180298,-0.13113128,-0.0036206841,-0.109514415,0.17137107,-0.14076743,-0.11100407,-0.16451575,0.13485071,0.15234132,0.15159208,-0.05363173,0.13046277,0.17097592,0.116087645,0.15579137,0.14527965,-0.12133751,0.16316009,0.15713117,0.09733328,-0.14665766,0.10919922,0.16283023,-0.14108184,-0.13294797,-0.16743585,-0.13713852,-0.107358746,-0.16309142,-0.15924937,0.17412665,-0.17972656,0.12547055,-0.052844718,0.1513455,0.17786363,-0.14566961,0.14041275,0.18795547,-0.13634105
SNX10,0.16794094,-0.16412099,-0.1556514,-0.20909533,-0.11433128,-0.13525775,-0.16035575,0.17692149,-0.18156844,-0.19733861,0.1748585,0.10959425,-0.07402643,0.13324472,-0.08532631,0.17849839,0.121781826,0.15321541,-0.14397861,0.13975197,-0.15589364,0.1480332,-0.17989028,-0.17960961,0.16780803,-0.084573686,0.17381836,-0.17042813,0.172333,0.1674682,0.19460092,-0.17667678,-0.17884694,-0.17786807,0.09551645,-0.09484164,-0.15969837,-0.16503087,-0.14317809,-0.1486167,0.15924807,-0.14203852,-0.15846515,-0.10606523,0.15591821,-0.1667008,-0.1686822,0.17465347,0.15987852,0.18767084,0.17058648,0.1676767,0.1674643,0.14947379,-0.17926443,0.09309248,-0.11231059,-0.0028676838,-0.15827523,-0.1629599,0.13017596,-0.13358407,-0.17566876,0.13937089
