epoch,loss,AUPR,AUROC
1,0.7109270691871643,0.6704363583743854,0.4930247371396027
2,0.6798604428768158,0.6912515931270964,0.5375142073254544
3,0.6501548588275909,0.6944306217380378,0.5431196408516403
4,0.6486875116825104,0.6819597913799537,0.5284199789705566
5,0.6388461291790009,0.7082414211471709,0.5610631001109505
6,0.6361047923564911,0.7050038665992209,0.5561822889185627
7,0.6419256031513214,0.7128105128443812,0.558588953904829
8,0.6302012503147125,0.7288956109816072,0.558298811245601
9,0.6349817216396332,0.7383436160513666,0.5873491374206687
10,0.6308821141719818,0.7636597451288326,0.610733470697165
11,0.6330682635307312,0.7602743220434733,0.6170713961529436
12,0.6104567348957062,0.7730430323812245,0.6365846558130098
13,0.6309789717197418,0.7795917424640907,0.6538306898084381
14,0.6125824451446533,0.7761347852859419,0.6515644950902979
15,0.6197939515113831,0.7844906825535206,0.6699935122694085
16,0.6019145250320435,0.7907683212449769,0.6764602688758191
17,0.6048150360584259,0.7970904129332508,0.6777261902218156
18,0.6007700562477112,0.8150119599236879,0.6931071883297404
19,0.6100221276283264,0.8242281233469758,0.7063474799548719
20,0.5804676711559296,0.8329874492881122,0.7249477862556983
21,0.5883091986179352,0.8303977918436651,0.7255056065276059
22,0.5864552855491638,0.8376343613967743,0.7316422003498938
23,0.5765218138694763,0.8486711801406128,0.7392692353121868
24,0.5586501657962799,0.8649908164452307,0.7597705512203654
25,0.5530819594860077,0.866827454069289,0.7670792477955453
26,0.573826938867569,0.845339640698141,0.7475680401971525
27,0.5481791794300079,0.8640939746242494,0.770528109821721
28,0.5399672091007233,0.8682246950252401,0.7674254925503308
29,0.5351222157478333,0.8847238395541452,0.7893278724778368
30,0.5166907906532288,0.8821440805650904,0.7929995191810795
31,0.5158407092094421,0.8865115851041334,0.7956947958554821
32,0.5157971680164337,0.8952253631406992,0.8052911144514198
33,0.5024610310792923,0.9034970438967029,0.8157499352622577
34,0.48182742297649384,0.9100635237932728,0.8275539691541768
35,0.4786585122346878,0.9138565121538428,0.8308285043063206
36,0.5095750540494919,0.9093398111761622,0.8275595736608687
37,0.5284135490655899,0.8887256924787247,0.7904093496246688
38,0.5187841951847076,0.8886556068373909,0.7975586956537817
39,0.5240753293037415,0.8845277729085672,0.790258633205112
40,0.5098191499710083,0.8935711424161216,0.8013874140271809
41,0.48495014011859894,0.9172382224910367,0.835859040175614
42,0.481537789106369,0.9207331115972157,0.8377803837141103
43,0.4779150038957596,0.9179728124168486,0.8348187473147405
44,0.4594382047653198,0.9234747575707372,0.8479292026919172
45,0.46346263587474823,0.9230334488807918,0.8487128533181456
46,0.45114538073539734,0.923673874218397,0.8494759524351847
47,0.4564224034547806,0.9279045421760295,0.8544586130654607
48,0.43021100759506226,0.9309199849597278,0.863920833799109
49,0.44329865276813507,0.9344971782891227,0.8696363993454977
50,0.4374851882457733,0.9300318246711412,0.8648721463333027
51,0.42633503675460815,0.9353858419381671,0.8686892574331444
52,0.45168153941631317,0.9353935473251502,0.8707564259485924
53,0.4326756149530411,0.9380553046936035,0.8710750124792096
54,0.43242280185222626,0.9379348410277087,0.8724437497771386
55,0.4225414991378784,0.9413816694971782,0.880654004235601
56,0.4067739248275757,0.9445955094067686,0.8860024511801269
57,0.4212507903575897,0.9418551978817633,0.880564652272736
58,0.4056548476219177,0.9436677481668811,0.8829412488025585
59,0.4141005575656891,0.9447624784136726,0.8865749033528821
60,0.40765364468097687,0.9464126697595736,0.8890387423450645
61,0.39966627955436707,0.9462159499305699,0.8900017886361278
62,0.40482912957668304,0.9451414744613964,0.8842661388819164
63,0.4031863808631897,0.9423732749334172,0.8830804077030266
64,0.4209888279438019,0.9430672680805481,0.8846527362929787
65,0.4039056897163391,0.9459344846133162,0.8880183258362202
66,0.4108571708202362,0.9431365666802911,0.8814609154021983
67,0.3955950289964676,0.9466853779872763,0.8884129352091715
68,0.3954603970050812,0.9469611995961893,0.8906170361631907
69,0.39799292385578156,0.9478685979255812,0.8927998587709378
70,0.3860393613576889,0.9503621298230089,0.8979370545139884
71,0.37827685475349426,0.9531384412371738,0.901258122251908
72,0.39787665009498596,0.9502195165422029,0.8963101006578673
73,0.388738289475441,0.9517745663031432,0.8977604590335356
74,0.3957489877939224,0.9465852181046718,0.8890690126871115
75,0.4146485924720764,0.9360521805709623,0.8661415286204431
76,0.41317930817604065,0.9436838507369582,0.8813345230230683
77,0.40682506561279297,0.948763306673512,0.8906815795484831
78,0.37359093129634857,0.954731138952559,0.9045525315237164
79,0.39652565121650696,0.9501178486127313,0.8960753310270786
80,0.3850741535425186,0.9520851831304986,0.8993102187126948
81,0.38628771901130676,0.9496725378197597,0.8952393433517618
82,0.36975178122520447,0.9548473795839418,0.9038601845806873
83,0.3803156316280365,0.9534637190679967,0.901360657027426
84,0.3771642595529556,0.9554034339942826,0.9052835294639672
85,0.3731098026037216,0.954370678239528,0.9035339606305832
86,0.38111069798469543,0.9540742887314926,0.9044184079475157
87,0.3562014698982239,0.956818516220322,0.9074745557597953
88,0.3673972636461258,0.9564163404370633,0.9069697641690173
89,0.3646155446767807,0.9549000931220044,0.9056913621222952
90,0.3674647659063339,0.9565924386982941,0.9072625979764642
91,0.37733422219753265,0.9515762902129012,0.9010016007282725
92,0.3715292513370514,0.9556225864320277,0.9063483040967419
93,0.38333724439144135,0.953133438752727,0.9002055387149803
94,0.37818121910095215,0.9561585898125726,0.9059990815874848
95,0.36152058839797974,0.958877052090936,0.9091638458041928
96,0.36736464500427246,0.9573015167345151,0.9099420986599533
97,0.36515603959560394,0.9582621026503387,0.9097602996272609
98,0.35986481606960297,0.9578502245420116,0.9077662387313813
99,0.3647322505712509,0.9575113978409698,0.9083081744791233
100,0.3645087778568268,0.9568550387860267,0.9069636803007228
