,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
GM24451,0.034811884,0.03602186,-0.033457734,0.025933579,0.0006055683,-0.020033075,-0.020010509,-0.060373142,-0.03263355,0.042925157,-0.036552783,0.020647742,-0.0060026115,-0.034788948,-0.024680894,0.05034303,0.029118024,0.042453427,-0.044185072,0.045608953,0.029531274,-0.04078815,0.041480772,0.042098977,0.032066587,-0.035296403,0.022134483,0.027864378,-0.008828953,0.03540543,0.028797284,-0.009460606,0.039468713,-0.021104418,-0.030933369,-0.02192377,0.034929417,0.03590931,0.021870684,0.02230861,0.032209657,0.02310151,0.034394234,0.044916973,-0.047439847,0.031892143,0.023727268,-0.023727221,0.017517023,0.03638556,0.037611503,0.0556854,-0.021737553,-0.050465018,0.016320366,-0.023124062,0.02497187,-0.022236522,-0.022604644,0.016129065,-0.051255632,0.028345615,-0.019148171,0.039209254
SRGN,0.15395416,0.15553786,-0.10912353,0.075735934,0.13526143,-0.10069098,-0.12786573,-0.18391468,-0.14737919,0.17331052,-0.1796048,0.1239814,-0.09279232,-0.21185854,-0.15805422,0.21661219,0.08244923,0.1789452,-0.15370052,0.16554433,0.10127929,-0.16291465,0.18803103,0.18434176,0.13581724,-0.14933397,0.14615035,0.14847037,-0.15402594,0.13629201,0.10697554,-0.12977043,0.17542388,-0.13737443,-0.21512824,-0.09488526,0.16665646,0.19528896,-0.015594631,0.11014923,0.16005129,0.09735668,0.12674414,0.23376513,-0.16495606,0.113695405,0.17344911,-0.15765177,0.18891278,0.13123067,0.15887956,0.18076377,-0.101690225,-0.17170455,0.118827894,-0.1278559,0.11916541,-0.11681576,-0.1093712,0.15723614,-0.20135126,0.09120527,-0.12708229,0.16850369
MAPK11,-0.10251671,-0.10629523,0.07829638,-0.05802219,-0.09801919,0.07291229,0.0851741,0.0977308,0.1123084,-0.11342646,0.10227738,-0.09050937,0.04943846,0.12395355,0.101549044,-0.1559096,-0.09489864,-0.0920002,0.09604393,-0.09648009,-0.055711765,0.10362503,-0.10601802,-0.066580474,-0.07410385,0.104138896,-0.08373456,-0.09558722,0.08826947,-0.084383816,-0.08898514,0.08305271,-0.12334569,0.08433222,0.11435528,0.067195445,-0.1098604,-0.13971855,0.01955453,-0.06011296,-0.12139128,-0.035026263,-0.08618543,-0.14406748,0.11600679,-0.11623482,-0.11507806,0.092045434,-0.11085117,-0.07420561,-0.10688885,-0.104212075,0.05193781,0.11202208,-0.068411574,0.09791747,-0.08400921,0.070263565,0.080748305,-0.09307994,0.122201174,-0.054048322,0.10697012,-0.10015702
MIR669B,-0.00962699,-0.011802452,0.00013881922,0.002477713,-0.048408512,0.013191872,0.022095013,-0.007143829,0.010576315,-0.0137522,0.013306674,-0.013051064,0.018349951,0.024687666,0.022556495,-0.018823083,0.00023020804,-0.005717071,-0.003922059,0.0008302871,-0.0014569908,0.0011094846,-0.008513749,-0.0009994656,0.0040702447,0.017112881,-0.01978124,-0.019056004,0.037140995,0.004231165,-0.014301889,0.035003744,-0.0146393925,0.026550032,0.032286484,0.005465064,-0.011075832,-0.014359629,0.026774894,-0.009340208,-0.02453719,0.00032841228,-0.004403405,-0.027557816,-0.001852477,-0.0048611574,-0.03088899,0.026282365,-0.038187746,-0.00093692914,-0.00044406578,0.0062476173,0.0047560567,-0.0024216417,-0.023323826,0.017011903,-0.0027075019,0.012659654,0.010112926,-0.038517773,0.0062769726,0.0086986385,0.029871576,-0.014829081
NCOR1,-0.043193683,-0.04324829,0.031654462,-0.030603774,-0.06965863,0.037483994,0.037347786,0.03996199,0.05415559,-0.046531677,0.049196366,-0.04713813,0.035419006,0.07926577,0.04743307,-0.07886701,-0.022827026,-0.046540603,0.03968433,-0.0485294,-0.035734158,0.04876707,-0.05011768,-0.042208686,-0.023139145,0.05582302,-0.051312402,-0.0581299,0.06898823,-0.040746998,-0.05171345,0.05546468,-0.06461215,0.045351468,0.068517186,0.034790576,-0.055066973,-0.04890409,0.01992856,-0.019469576,-0.06060855,-0.022546135,-0.04410405,-0.08532059,0.04716345,-0.05569476,-0.07591343,0.05861412,-0.0788766,-0.028432969,-0.03740883,-0.052771717,0.020698689,0.050922148,-0.045781206,0.04751238,-0.037514955,0.04039648,0.044390637,-0.0597462,0.040302195,-0.025402455,0.056585483,-0.057117537
ULK1,0.038954884,0.0382189,-0.035066057,0.02554395,0.004704781,-0.022185875,-0.023503259,-0.06463312,-0.036669157,0.048040047,-0.04132848,0.023428313,-0.008084046,-0.0391098,-0.028893266,0.055748425,0.031868078,0.04583454,-0.04716816,0.049530677,0.030324945,-0.043352023,0.045557186,0.04479547,0.0331816,-0.038803667,0.024333201,0.03101786,-0.012962647,0.03719459,0.03134653,-0.013246782,0.04333619,-0.025085561,-0.03494503,-0.023026008,0.038181715,0.039312005,0.019908778,0.02400858,0.036003657,0.02448261,0.03709407,0.0505832,-0.051668633,0.03452774,0.027602121,-0.028054418,0.02215027,0.038884062,0.04006411,0.059129626,-0.022548333,-0.05255679,0.01877461,-0.026076384,0.026520362,-0.02444088,-0.024617702,0.021320049,-0.05686293,0.029500138,-0.022381663,0.042397216
TFEB,-0.07079698,-0.070723236,0.049912512,-0.043310586,-0.0875816,0.05313824,0.061189074,0.0634581,0.08268169,-0.08090525,0.07375294,-0.07083583,0.03797666,0.10058047,0.072294354,-0.115930535,-0.06039169,-0.063405074,0.06295885,-0.0713017,-0.03974854,0.06800428,-0.07264389,-0.050629713,-0.04557057,0.077058025,-0.062827334,-0.07245468,0.07827604,-0.058892496,-0.069075584,0.070263095,-0.09165588,0.062271297,0.086974606,0.051068235,-0.0744239,-0.089963555,0.020823017,-0.037694685,-0.08827478,-0.023021478,-0.06477345,-0.11048919,0.078159705,-0.07972544,-0.090726934,0.07677724,-0.09493411,-0.047484536,-0.07238269,-0.07159671,0.030885674,0.07595921,-0.057622623,0.07126066,-0.056348838,0.053850845,0.061368026,-0.076582685,0.07900137,-0.03421235,0.082937986,-0.07604982
PAPOLA,-0.05969262,-0.031612895,0.038277984,-0.04417353,-0.06585161,0.04261393,0.032923102,0.05471027,0.06100279,-0.05127033,0.049485583,-0.040234037,0.028684024,0.082045406,0.04036793,-0.08694407,-0.031382576,-0.042913936,0.060299687,-0.05657398,-0.050026346,0.049858067,-0.06355408,-0.049089454,-0.027158815,0.063597254,-0.05358585,-0.059736572,0.07361901,-0.055336107,-0.056091018,0.053650822,-0.061544888,0.044349264,0.07243481,0.03788963,-0.06543029,-0.03468369,0.0074080005,-0.026422499,-0.06199009,-0.022099245,-0.048629645,-0.08961775,0.06303395,-0.06493984,-0.08306264,0.058201686,-0.08576858,-0.04132055,-0.028580207,-0.063790284,0.01980048,0.063362315,-0.0342964,0.04715722,-0.043112166,0.03572932,0.038753606,-0.060334235,0.05219777,-0.04044532,0.062531285,-0.067014575
PDCD11,-0.11528209,-0.084933616,0.073042974,-0.06137987,-0.09111851,0.06802688,0.072858825,0.1014555,0.10422404,-0.10391639,0.095178396,-0.07541715,0.04763622,0.11727059,0.08858356,-0.14778903,-0.08700792,-0.085010976,0.10356868,-0.10404047,-0.057465155,0.092672616,-0.110174276,-0.06971284,-0.072079584,0.10267653,-0.07549224,-0.084628366,0.090730354,-0.08476908,-0.08032144,0.083244994,-0.10628758,0.07398144,0.11261165,0.06035005,-0.108727805,-0.121304855,0.015397169,-0.057836767,-0.11094709,-0.03258989,-0.083990686,-0.13796434,0.12167364,-0.12074959,-0.1117089,0.08688941,-0.10438028,-0.082308546,-0.09310731,-0.10393381,0.043018565,0.10268372,-0.059728604,0.093889475,-0.07665282,0.0655913,0.06720536,-0.09502402,0.119949505,-0.06398695,0.09833455,-0.09900211
AMOT,0.04330106,0.04224649,-0.032437995,0.030813418,0.0015162379,-0.026192766,-0.021391839,-0.062823705,-0.030511662,0.04482948,-0.04384012,0.029419947,-0.013297612,-0.04390404,-0.029941384,0.05369108,0.028202362,0.04782265,-0.054480143,0.04261616,0.040581107,-0.051199332,0.05418416,0.059035607,0.042781927,-0.036012344,0.03561551,0.03219951,-0.015308768,0.04642222,0.028956138,-0.012422867,0.042589135,-0.023736708,-0.047327694,-0.029776469,0.04276097,0.043581605,0.01791361,0.024562523,0.03704617,0.027844114,0.03814912,0.051141262,-0.04901177,0.030816995,0.029133007,-0.027066184,0.02664487,0.044592507,0.039200976,0.061745115,-0.028253917,-0.057705373,0.020089772,-0.023529835,0.030479321,-0.028626643,-0.027196944,0.02008501,-0.056505185,0.036201447,-0.020662926,0.04502868
TAF5,-0.124667995,-0.10702637,0.08924012,-0.06681153,-0.100349784,0.08005733,0.087257616,0.11462388,0.12337114,-0.11958199,0.11120127,-0.09092935,0.052465606,0.13078737,0.10779223,-0.16762212,-0.10427808,-0.101149134,0.113796584,-0.11096308,-0.063603655,0.11178982,-0.12327332,-0.07726745,-0.086202696,0.115103625,-0.08827547,-0.099919714,0.09303527,-0.09566475,-0.092732966,0.09005344,-0.12746817,0.0901203,0.12378879,0.07142404,-0.12558058,-0.151277,0.017863624,-0.06839137,-0.12749931,-0.038489006,-0.09439346,-0.1549555,0.13794328,-0.13484505,-0.123850495,0.09473777,-0.11257656,-0.089655295,-0.112631634,-0.117032975,0.05558546,0.120722964,-0.067646675,0.104562595,-0.09332726,0.07136434,0.08212048,-0.10139063,0.14014573,-0.06764037,0.111813046,-0.108916245
