,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
SRSF1,0.2782702,0.115906686,-0.1675791,-0.1659484,-0.25415903,0.12300484,0.149061,0.23960271,-0.2719584,0.293504,-0.26887453,-0.18339948,-0.14608687,0.16242863,-0.17511882,-0.2723308,-0.26213092,-0.2499129,0.23289439,0.24541847,0.26513577,-0.2828564,0.26671124,-0.21282528,-0.200942,0.19358833,-0.22820738,-0.21037379,-0.17995803,-0.2933146,-0.13673276,0.21022227,0.17743172,-0.20407891,0.21710345,0.2024223,-0.23036808,-0.28890738,0.25857005,-0.096498825,-0.22513585,-0.2698812,0.2211873,-0.266728,-0.10122232,0.23221797,0.20054968,0.2208214,-0.24436082,-0.052093677,-0.2458801,0.24159807,-0.2612849,-0.29227945,0.20773423,0.28586674,-0.21255332,-0.18502894,0.04706994,-0.15110499,0.15928853,0.21989316,-0.043850385,-0.25367948
DYNC1LI1,0.019461991,-0.0071197525,0.0073292735,-0.03932815,-0.030031243,-0.022795647,0.0039402433,-0.0014936551,-0.004574381,0.017462034,-0.01411799,-0.016930073,-0.016960282,-0.024654303,0.0034971796,-0.013761396,-0.037893374,0.020323034,0.020997448,0.009876244,-0.003892161,0.0056138486,0.008339078,-0.03539062,-0.000304332,0.0152704045,-0.025219023,-0.028920107,0.015948594,-0.0032491162,-0.013397908,0.044078138,-0.0022514798,0.0025902689,-0.002309762,0.01773005,-0.03153706,-0.059900682,0.05038279,-0.02388063,-0.021159027,-0.043224175,0.004451845,-0.029701186,0.04061763,-0.007743912,-0.0029959548,-0.0060046874,-0.0049465895,0.016560335,-0.016537605,-0.026798965,-0.018883321,0.0010594027,-0.017763373,0.012484074,-0.025052276,-0.00822752,-0.009881634,-0.018370494,0.004768919,0.019483753,-8.162111e-06,-0.020461254
ALDOA,-0.16873041,-0.06914501,0.13108018,0.071705446,0.16557679,-0.07261886,-0.024904195,-0.16806841,0.19634575,-0.1831694,0.14192164,0.12744355,0.12507856,-0.14193864,0.118573576,0.18039556,0.14269629,0.19904605,-0.0963832,-0.1312347,-0.11053653,0.15235071,-0.14248912,0.15401492,0.11403645,-0.09056328,0.054775074,0.1498237,0.15250714,0.17361072,0.10721667,-0.11605225,-0.08872275,0.1347861,-0.1650977,-0.1775855,0.19015265,0.16602632,-0.19502915,0.006658744,0.122182414,0.16688897,-0.111603945,0.16777019,0.080649,-0.12729955,-0.113941886,-0.12136917,0.20311023,0.038900096,0.16340868,-0.18414068,0.15436739,0.17403182,-0.14986378,-0.12957644,0.1455255,0.06530407,-0.09994139,0.09217939,-0.10221975,-0.15033358,0.043726347,0.19564986
TAX1BP3,0.2659258,0.06505573,-0.12454714,-0.12864517,-0.18773949,0.17487222,0.14809464,0.19062996,-0.2603402,0.25789446,-0.22589305,-0.1487164,-0.1090152,0.18617529,-0.1442727,-0.24348643,-0.2031537,-0.30244297,0.14541166,0.21061496,0.19954091,-0.2844035,0.22708347,-0.17181142,-0.2116673,0.15380983,-0.1733969,-0.1550479,-0.21836178,-0.25269082,-0.1270217,0.16540673,0.15721482,-0.18482602,0.23183286,0.23225848,-0.21026185,-0.20712608,0.20943424,-0.058169298,-0.1779684,-0.19702286,0.189108,-0.2565702,-0.08186023,0.21573189,0.1987595,0.20912717,-0.2734807,-0.04467787,-0.22897685,0.26779097,-0.22928673,-0.2847608,0.181241,0.23534219,-0.18104306,-0.15403067,0.071665555,-0.12924348,0.15083513,0.18773942,-0.09572166,-0.24305001
NEDD8,-0.120520405,-0.055058457,0.10015303,0.042631622,0.11646757,-0.06261962,-0.018229086,-0.12830575,0.14648525,-0.1352602,0.103007965,0.0900592,0.088458516,-0.1149746,0.093345374,0.13109206,0.095064655,0.15655231,-0.06335877,-0.09397006,-0.08119185,0.11599986,-0.10668266,0.10402851,0.08516703,-0.06554423,0.028805688,0.10271587,0.1228316,0.13074666,0.07722809,-0.07414187,-0.066017866,0.10009572,-0.12711841,-0.12636286,0.13256872,0.10845805,-0.12872054,-0.006845586,0.087489285,0.11182788,-0.08545534,0.11842397,0.07074715,-0.098047145,-0.08258527,-0.09475498,0.14781237,0.034752954,0.1168685,-0.14942637,0.11065742,0.13351269,-0.1220541,-0.09586738,0.09836503,0.050806556,-0.079674914,0.06402855,-0.075430624,-0.10745666,0.032881387,0.14076075
APEX1,0.24992281,0.029744882,-0.09153932,-0.098694935,-0.13927624,0.20220351,0.14127293,0.15378809,-0.24742723,0.22184479,-0.19170704,-0.12196576,-0.07784139,0.19873585,-0.11662808,-0.21816278,-0.15381421,-0.33343774,0.08496718,0.17881751,0.15252003,-0.27902067,0.18284908,-0.14255045,-0.21103537,0.12363447,-0.12199016,-0.114810236,-0.23549679,-0.2094813,-0.1265102,0.12649348,0.1333665,-0.1692462,0.2355242,0.2509654,-0.18404135,-0.144966,0.17376027,-0.0334137,-0.15051956,-0.14770123,0.15473934,-0.2314783,-0.068895414,0.19850282,0.19346501,0.19182144,-0.28816527,-0.03807749,-0.20893024,0.2657013,-0.2013756,-0.2670418,0.16012114,0.19149576,-0.15136641,-0.118429035,0.080691636,-0.12152991,0.13550591,0.15163478,-0.12509292,-0.21592742
CNOT6,0.27863336,0.108795136,-0.16566603,-0.16561586,-0.25392303,0.120273665,0.13999932,0.23762834,-0.2739677,0.2915718,-0.26540023,-0.1841811,-0.14237767,0.1627778,-0.17620865,-0.27676156,-0.25633398,-0.25254464,0.2275948,0.24290256,0.26189423,-0.28214586,0.26209715,-0.20904657,-0.20005395,0.19287111,-0.22586781,-0.21010178,-0.17659108,-0.2916955,-0.13693267,0.20859584,0.17114548,-0.19820058,0.21550924,0.20693544,-0.2261836,-0.2879596,0.26145518,-0.094565675,-0.22618873,-0.271278,0.21886855,-0.26905388,-0.093765795,0.22591698,0.19681911,0.21884693,-0.24410279,-0.044714164,-0.24287014,0.23658362,-0.2620209,-0.28676227,0.2035228,0.28426144,-0.2133424,-0.18231192,0.05192941,-0.14710969,0.15983209,0.2182532,-0.04809086,-0.25345626
MS4A6D,0.024934506,-0.0041924827,0.0018747157,-0.040699355,-0.03440224,-0.020678297,0.0042776503,0.0071274117,-0.013748702,0.020524254,-0.021958377,-0.023336157,-0.01925239,-0.016559381,-0.004145894,-0.01821628,-0.040677436,0.006457478,0.024399227,0.019945413,0.0033463016,0.00462283,0.015299517,-0.039589997,-0.0043321177,0.017349191,-0.026429553,-0.036300723,0.0015874337,-0.013416402,-0.016210144,0.05118957,0.0034484826,-0.0048142,0.003647633,0.025769379,-0.03845333,-0.066060185,0.057972226,-0.021546036,-0.024208259,-0.048576612,0.011762526,-0.0362449,0.04145678,-0.0029009604,-0.0023669414,0.0003364645,-0.01325056,0.018002499,-0.022711752,-0.01871876,-0.023523465,-0.00077217165,-0.013617657,0.012741249,-0.025690416,-0.009860396,-0.007311236,-0.02088729,0.009451881,0.025902215,-0.0055995462,-0.02872166
H1F0,0.24286142,0.19381912,-0.19721112,-0.1637329,-0.2685132,0.14459677,0.21343829,0.22074774,-0.21110424,0.2893805,-0.27081177,-0.13380054,-0.19701168,0.11374523,-0.1560124,-0.20100763,-0.30671778,-0.16368054,0.2773518,0.24991699,0.29374483,-0.24356167,0.28176484,-0.2383775,-0.1960806,0.19276771,-0.24224147,-0.21879593,-0.17169279,-0.28822383,-0.12791182,0.24659956,0.23881806,-0.19794801,0.18662658,0.1329898,-0.27309477,-0.3120736,0.22089048,-0.12982981,-0.20695613,-0.2568491,0.21551074,-0.24215293,-0.15888903,0.26485792,0.22508171,0.19017126,-0.19409342,-0.106771275,-0.26423708,0.2783623,-0.22862789,-0.30877063,0.23118666,0.29331917,-0.21913055,-0.210655,0.026698004,-0.19284089,0.1429143,0.21838012,0.0026333947,-0.2528131
NDUFA6,-0.098457426,-0.04793772,0.08721626,0.03349238,0.09461234,-0.05498673,-0.013344873,-0.10869898,0.12282342,-0.11692864,0.08636875,0.073161505,0.075386055,-0.10207127,0.07840106,0.1108351,0.07718207,0.13523278,-0.051834762,-0.0791939,-0.067883715,0.10204491,-0.08816482,0.08127692,0.07129539,-0.055292454,0.01962892,0.08372543,0.10343149,0.11153548,0.06460407,-0.05763579,-0.053075116,0.08409017,-0.11104485,-0.105738886,0.10732465,0.08459244,-0.10209839,-0.008052275,0.070441015,0.091922715,-0.07057591,0.09741393,0.06594051,-0.081281245,-0.074227035,-0.08099122,0.12821406,0.031840306,0.09937738,-0.13148725,0.09189052,0.11643726,-0.10879147,-0.07982305,0.082451664,0.043207813,-0.070985794,0.049285382,-0.06342731,-0.08880695,0.028572159,0.118034534
