,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
KIF21A,0.07299754,0.12138244,0.0522578,0.0077188797,0.026338793,-0.059442546,-0.099053755,0.12344612,-0.059807356,-0.07582263,-0.10640477,0.12647271,-0.089471385,0.123088144,0.09606464,-0.05231528,-0.06521112,-0.021473099,0.114787996,0.14850388,-0.12648077,-0.07035873,-0.046448365,-0.100812666,-0.1204935,-0.10974199,-0.11815195,0.086428046,0.045094393,0.082852304,0.10447821,0.0054549724,0.033520028,-0.0987,-0.114248246,-0.09904158,-0.070708126,-0.09784624,0.05281862,0.06705937,0.12644678,0.052504435,0.01692082,-0.0188802,0.076455586,-0.029028963,-0.07560669,0.03709477,0.037949868,-0.06086633,-0.118775636,-0.07311642,-0.13299815,-0.10658439,-0.14799458,0.045827374,0.032978624,-0.028540684,0.09885135,0.07398155,0.08135397,0.08995877,-0.018973455,0.11928574
DPH2,0.08054237,0.12772323,0.058821447,0.0024628602,0.031504326,-0.06786607,-0.10993779,0.13021281,-0.06510049,-0.084850356,-0.108304635,0.1334566,-0.09833475,0.13044661,0.10160914,-0.052942075,-0.06912255,-0.024371725,0.11986919,0.15884738,-0.12812237,-0.0693604,-0.04897646,-0.103144735,-0.12212424,-0.115879126,-0.12426643,0.09293844,0.05129376,0.085733384,0.11422278,0.0026767403,0.03436493,-0.10181105,-0.11486462,-0.10313642,-0.074077874,-0.10302874,0.053967558,0.07140093,0.135155,0.057883326,0.016991753,-0.020369276,0.08386101,-0.024056975,-0.076307796,0.038673792,0.04081157,-0.067731455,-0.12065783,-0.080558985,-0.14552873,-0.11296695,-0.15231712,0.049226522,0.03337858,-0.031070013,0.10313696,0.08412425,0.0858011,0.102607146,-0.013977055,0.12848559
FUS,-0.30713198,-0.1491447,-0.26690382,0.21792977,-0.031192493,0.26225427,0.20193854,-0.20675151,0.26057535,0.20580491,0.18918894,-0.18146315,0.2618604,-0.20096661,-0.21123038,-0.038464237,0.21238415,0.1804418,-0.1684601,-0.22362521,0.20211412,0.093392804,0.2515817,0.31102687,0.17625983,0.1779955,0.1657611,-0.13052298,-0.17911159,-0.28028488,-0.18480857,-0.1288507,-0.23785897,0.18675473,0.2869857,0.0719673,0.18172887,0.011064773,-0.2707095,-0.23549174,-0.2085363,-0.108765736,0.12462302,0.1877934,-0.18096879,0.18557097,0.14749809,-0.17891914,-0.2412695,0.20810959,0.26640457,0.15923297,0.25491834,0.2559608,0.09905326,-0.23312964,0.19437897,-0.085069254,-0.19292352,-0.2282588,-0.21738917,-0.21227929,0.17687736,-0.23035467
NKX3-1,-0.26507047,-0.18326358,-0.23538844,0.27900133,-0.15408465,0.24178417,0.23993295,-0.24497622,0.27450874,0.2327059,0.22915708,-0.22674039,0.2521127,-0.25116608,-0.25408465,0.06916574,0.22906917,0.23235978,-0.20873407,-0.26278043,0.21581456,0.19519965,0.30103615,0.28246933,0.22030556,0.23130113,0.22395156,-0.22614568,-0.24278922,-0.24625368,-0.2239678,-0.0834606,-0.17678235,0.23127249,0.2661308,0.15762497,0.21033064,0.11334666,-0.27824613,-0.28977334,-0.2127474,-0.13842472,0.14434926,0.18678957,-0.23874152,0.1994938,0.21934704,-0.21287087,-0.253461,0.14126469,0.28377283,0.26985237,0.26723418,0.2745352,0.21120045,-0.24525426,0.23438157,-0.05134451,-0.21489646,-0.26550454,-0.29407787,-0.2240075,0.20799586,-0.21778211
TRIM33,-0.22718965,-0.124874294,-0.20183747,0.22407265,-0.11010738,0.2076485,0.16204187,-0.16252205,0.21970913,0.1704877,0.17156416,-0.15286729,0.1986972,-0.15977561,-0.17528877,0.015116736,0.174273,0.19063912,-0.13285929,-0.17913628,0.14283593,0.10667466,0.2104505,0.20234875,0.1369713,0.16008538,0.14763778,-0.13600981,-0.1787297,-0.19515093,-0.1582116,-0.07729386,-0.14451915,0.14712922,0.19569357,0.09080955,0.15449503,0.055132724,-0.21138957,-0.21226932,-0.15789056,-0.11319497,0.111879304,0.16622078,-0.17384481,0.1546058,0.15095899,-0.17994207,-0.18949452,0.13054578,0.18099362,0.19605735,0.19239241,0.1994513,0.11059363,-0.1954076,0.19293112,-0.04851392,-0.14125808,-0.19159023,-0.20876291,-0.17494576,0.1546158,-0.16043654
HOXB4,-0.23183452,-0.1618752,-0.20341825,0.25118437,-0.14989407,0.21538736,0.21964914,-0.212513,0.2508186,0.21276033,0.19755055,-0.19928092,0.23188674,-0.22168139,-0.23110229,0.05730006,0.20998593,0.2187026,-0.18836118,-0.23030809,0.18087772,0.17990431,0.2728189,0.24592067,0.19225392,0.19589195,0.20888379,-0.19990996,-0.22071908,-0.21917991,-0.20074089,-0.07284793,-0.16124858,0.20790258,0.23120178,0.14426821,0.19550534,0.10235394,-0.2538726,-0.2626803,-0.18864332,-0.12508349,0.13507308,0.16863881,-0.21047421,0.18321119,0.19560169,-0.1979092,-0.22502777,0.13178295,0.25381112,0.24854596,0.2353677,0.2450358,0.18365555,-0.22782293,0.22022028,-0.053173356,-0.18528709,-0.24605638,-0.27097625,-0.19826993,0.18159375,-0.18503252
NONO,-0.25707552,-0.16749941,-0.23467682,0.27953628,-0.16446738,0.23710437,0.19096692,-0.19507807,0.24425551,0.19168928,0.20215626,-0.18052115,0.2428928,-0.19084476,-0.21079995,0.043380886,0.20476814,0.23307674,-0.15732926,-0.21585411,0.17884123,0.13067704,0.25367215,0.22097184,0.15909159,0.2057358,0.18234427,-0.1809665,-0.210705,-0.22951685,-0.20499657,-0.07512057,-0.15120167,0.16723105,0.21864553,0.10676775,0.18130662,0.074023895,-0.24333951,-0.24178387,-0.19099955,-0.15045153,0.107016966,0.20620722,-0.21842846,0.18611985,0.19946767,-0.21842562,-0.21455212,0.14247891,0.18014708,0.26992396,0.23751254,0.22995439,0.16096152,-0.22569226,0.21429007,-0.037298426,-0.16383642,-0.23639649,-0.27814165,-0.21365736,0.17708804,-0.18966797
PHLDB2,0.04933847,0.1019366,0.035951205,0.023904417,0.02077239,-0.06823842,-0.0839916,0.10726923,-0.04171215,-0.077807456,-0.08531737,0.104671404,-0.08448419,0.10245909,0.08879319,-0.02629774,-0.047384758,-0.0182186,0.089719206,0.12376408,-0.09687491,-0.050041277,-0.05712606,-0.08511253,-0.11611961,-0.083568044,-0.11122295,0.08587678,0.033262104,0.07470055,0.09820329,-0.004740864,0.050497405,-0.07455093,-0.1025309,-0.07959428,-0.052905962,-0.06922665,0.048977576,0.06980679,0.11514355,0.049373597,0.0107175335,-0.007558964,0.058544308,-0.021795508,-0.04945378,0.032872174,0.031353377,-0.06787919,-0.11066571,-0.03879458,-0.12668867,-0.09521914,-0.13143413,0.04772201,0.035250045,-0.0158026,0.08279237,0.06892952,0.06401787,0.08286108,-0.011022744,0.08767297
SMARCD1,-0.23872438,-0.1613112,-0.21294664,0.24834163,-0.14105797,0.21569814,0.20660439,-0.20149213,0.24881208,0.20633858,0.2063391,-0.19432059,0.2189655,-0.19999085,-0.21080409,0.048954837,0.1946302,0.2110149,-0.17007524,-0.22467838,0.17082393,0.15335627,0.25812307,0.22448483,0.1850374,0.19008622,0.19121177,-0.18379492,-0.21765672,-0.22277214,-0.19863562,-0.06921154,-0.14878619,0.19397776,0.23083688,0.13822132,0.18258536,0.09612126,-0.23258862,-0.26044917,-0.19103318,-0.12368296,0.1295142,0.17273912,-0.21364969,0.16630685,0.18903111,-0.20595461,-0.21890154,0.12649925,0.22653066,0.22955148,0.22477745,0.23869854,0.17110647,-0.21901058,0.2087026,-0.04528004,-0.1669205,-0.22473344,-0.24588981,-0.19158705,0.1802918,-0.18332547
CHEK2,0.061425056,0.104898736,0.04246643,0.0111205615,0.018711105,-0.051247593,-0.08340904,0.1112988,-0.04772427,-0.06888126,-0.0910614,0.11011661,-0.0768369,0.10753629,0.08837482,-0.04745268,-0.053917218,-0.013533431,0.0984377,0.12722643,-0.11226724,-0.06522443,-0.043577053,-0.08951764,-0.10734603,-0.09614486,-0.10214423,0.0763479,0.037384145,0.07379841,0.09165718,0.0061687008,0.03114786,-0.08392012,-0.10227773,-0.08826422,-0.05916195,-0.08410576,0.047258966,0.057109892,0.111595094,0.048780426,0.018877104,-0.010793507,0.064911306,-0.026780706,-0.062171333,0.028919388,0.030533785,-0.05655856,-0.10458812,-0.059198055,-0.11523789,-0.091683485,-0.1356703,0.03825289,0.033221763,-0.027951077,0.08737072,0.065083146,0.06559572,0.078192264,-0.017101455,0.1043236
