,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
EPOR,0.1817984,-0.21647857,-0.157958,-0.13109666,-0.16019915,-0.16507527,0.123222,-0.14123407,0.18753725,-0.19229248,-0.17841263,-0.20016417,0.14338346,0.07202519,-0.21944204,-0.16372739,-0.17098737,0.042006087,0.19672483,0.16217957,0.2331683,-0.21397382,-0.18223475,-0.2237638,0.16795784,0.1789984,-0.14798726,-0.12440875,0.12068231,0.06698557,-0.13365243,-0.024338022,-0.16981918,0.19798815,0.075278476,-0.24233074,0.17387247,0.14581499,0.21548215,-0.16006044,-0.25614783,-0.14601481,0.2509278,-0.1674018,0.17623624,0.02420513,-0.13149041,-0.051932223,0.23748535,0.165371,0.18218368,0.22758195,-0.21795866,0.119795166,0.08067627,-0.1725466,0.20212118,-0.21118736,-0.01562994,0.16268729,-0.19034463,-0.15381134,-0.09418252,-0.087062255
FOS,0.19450574,0.25959584,-0.16036087,0.21374165,-0.060457807,-0.1429772,-0.18434942,0.4488268,-0.18902381,-0.15748507,0.20509133,-0.19795987,-0.120323144,0.17416994,-0.0901663,0.26113468,0.20754793,-0.109187484,0.15427592,0.045491155,-0.1714454,-0.21042058,-0.25093985,0.055704776,-0.13568941,-0.019073471,0.30824187,0.3385056,-0.35046756,0.55787396,-0.13324393,-0.35550737,0.22846116,0.22021854,0.4179607,-0.21247424,0.1594911,-0.0091349585,0.1824537,-0.18259844,-0.072650716,0.041618735,0.044761427,-0.1820284,-0.07376885,-0.47748566,0.22815526,0.3048981,0.016361147,0.10356141,-0.023169342,0.109890446,0.022587039,0.4662341,0.3768757,0.23019555,0.11797145,-0.09949343,0.62190425,-0.043508768,-0.018728506,-0.30392846,-0.10243985,0.40937632
HAGH,-0.0637332,0.0095502995,0.0879033,0.023492705,0.009847606,0.11157304,-0.06713917,0.0015633479,-0.0059247613,0.067915656,0.035181005,0.0367558,0.062765494,-0.0022079113,0.057617337,-0.06634026,-0.013042128,0.004886333,-0.0340666,-0.021558847,0.07817989,0.03237105,0.08844908,0.03516079,-0.006590465,-0.06086934,0.018849362,-0.031697955,0.050617002,-0.08112271,-0.014291337,0.049046062,-0.020783626,-0.08641165,-0.03760889,0.05656118,-0.013741875,-0.0704738,-0.06662611,0.07900693,0.0494123,0.0845242,-0.035525013,0.1041839,-0.06596667,0.03343491,-0.019467885,-0.01055528,-0.0133418515,-0.07369319,-0.04931593,-0.060611866,0.04022005,-0.08367628,-0.020054018,-0.0010083765,-0.06849656,-0.015841004,-0.09108072,-0.026968442,0.074938744,0.04738289,0.05924149,-0.046149135
RASAL3,0.041874826,-0.012310166,-0.12292709,0.007405035,-0.046051484,-0.090245485,0.06937563,0.016912028,-0.017911226,-0.066707686,0.00067639444,-0.06668161,-0.09695666,0.03202495,-0.059508555,0.113429636,0.04059331,-0.013120253,0.05106097,0.047148075,-0.10003146,-0.068158224,-0.09649558,-0.02989342,0.030168954,0.051614992,0.010298598,0.035140302,-0.09374894,0.11804356,-0.006272478,-0.121122405,0.052205786,0.090721555,0.08374117,-0.08351638,0.07235733,0.10699662,0.09628096,-0.09948849,-0.06472428,-0.08619442,0.030311612,-0.14847393,0.05348877,-0.06435974,0.07652724,0.03738261,0.032772563,0.06760018,0.032181166,0.05765987,-0.036090475,0.10739307,0.05210586,0.033672027,0.13058855,-0.013267685,0.17416862,0.024031626,-0.06700057,-0.064125896,-0.08282989,0.11019586
IFI204,0.17210278,-0.21741168,-0.16741857,-0.1349546,-0.15950812,-0.20498684,0.1432117,-0.09913259,0.19964668,-0.21384525,-0.15162107,-0.24614118,0.10109753,0.09143922,-0.24454388,-0.15095267,-0.16854188,0.038445543,0.2326217,0.17142585,0.19732046,-0.24412039,-0.1987228,-0.22127335,0.16665392,0.17722243,-0.111235276,-0.13424292,0.10881945,0.08102547,-0.1523793,-0.03742864,-0.15123841,0.24238968,0.122692734,-0.26810724,0.18803087,0.16721958,0.23647012,-0.15218133,-0.2801801,-0.1615149,0.2716635,-0.19008903,0.18094331,0.0032076566,-0.116967805,-0.0339605,0.23560432,0.20168939,0.19605249,0.2506746,-0.24338725,0.17180362,0.12819937,-0.1736431,0.25069,-0.23375481,0.020423982,0.18238977,-0.20953594,-0.191605,-0.12173098,-0.07175606
PLXNC1,-0.025484962,0.00014254078,0.017282836,0.01584258,-0.013105856,0.04249998,-0.026004821,0.008883245,-0.012686029,0.023888074,0.02991768,0.00091543794,0.011561252,0.014686255,0.019915357,-0.0075539276,0.003140591,-0.002755206,-0.003186494,0.008732881,0.016737018,0.005520582,0.02758439,0.01630675,0.0051530227,-0.016537368,0.014622229,-0.009853244,0.0028764717,-0.020407658,-0.01180063,-0.005139198,0.0012635216,-0.024216093,0.0065966807,0.0113138985,0.016677294,-0.011779151,-0.012397833,0.029444132,0.010541588,0.02519089,-0.015871186,0.023752967,-0.025610674,-0.0033245208,0.014399625,0.009431874,0.0030921549,-0.027211532,-0.02416151,-0.017245919,0.014707126,-0.021745618,0.003370531,0.010085359,0.0049131997,-0.014836613,-0.0058611846,-0.011316583,0.03209249,0.009648986,0.007502334,0.005238155
CHUK,-0.010542737,0.0126676485,-0.02271808,0.012612063,-0.011226747,0.0042080656,-0.004437115,0.012188092,-0.016103826,-0.0057029948,0.0203912,-0.00996758,-0.0249184,0.015437937,0.0071172416,0.026805934,0.01612675,-0.007542815,0.004537251,0.011609774,-0.014472339,-0.013069116,-0.00750689,0.008041007,0.0033582086,-0.0021506203,0.013771354,0.003446322,-0.023191364,0.015875198,-0.0042025466,-0.033316784,0.012838393,0.0064482465,0.01829243,-0.008152436,0.019767419,0.010424069,0.0016265176,-0.015486799,-0.0021005422,-4.2958185e-05,-0.003123235,-0.022391535,-0.0111538395,-0.018906929,0.028264547,0.021020385,0.004734032,-0.0047642067,-0.0050991587,-0.0010660589,-0.008611392,0.021852057,0.011769034,0.022464745,0.026201788,-0.007815141,0.043386664,-0.0034956047,0.0037818067,-0.0023196116,-0.01171005,0.03370097
RAB32,0.02983054,0.0036641508,-0.10345609,0.009769127,-0.033494584,-0.07159725,0.050582312,0.018457111,-0.019588977,-0.06274617,0.00211599,-0.05709057,-0.07814867,0.03393024,-0.046819,0.09581348,0.034918986,-0.015149746,0.037650514,0.03995494,-0.07709271,-0.05797635,-0.08329222,-0.021705925,0.0239443,0.04167378,0.010714411,0.035916075,-0.079629414,0.096032456,-0.0056860168,-0.0964333,0.039493725,0.07176802,0.068022504,-0.06799853,0.054646548,0.0851208,0.066502154,-0.08784752,-0.044010043,-0.0690003,0.027147569,-0.12744364,0.039187767,-0.058673125,0.060865466,0.03631313,0.02444534,0.05381912,0.028574388,0.043115385,-0.031588618,0.0970575,0.042064786,0.033352405,0.096876904,-0.0055883266,0.14940672,0.025460565,-0.046728346,-0.051962662,-0.06451424,0.094488546
TMEM176A,0.029643644,-0.015445661,-0.082749955,0.012188803,-0.05302887,-0.053040273,0.048397556,0.014574334,-0.012077212,-0.034049205,0.009692646,-0.049222957,-0.05829724,0.037029956,-0.03722939,0.07734758,0.026746528,-0.007683251,0.049199987,0.045786496,-0.06993403,-0.04046645,-0.06653278,-0.02085706,0.03829382,0.035380613,0.011103407,0.016580168,-0.06783664,0.07736693,-0.014805807,-0.09288441,0.043220624,0.062035806,0.06391448,-0.057895355,0.067843586,0.077301405,0.0815772,-0.0550875,-0.05229649,-0.056459032,0.008040834,-0.106555834,0.043787166,-0.040691495,0.062409326,0.027350022,0.03672818,0.034092817,0.00794198,0.039104033,-0.0145954825,0.061913896,0.04508417,0.017950814,0.10465732,-0.014678091,0.12705924,0.017563313,-0.035844762,-0.04902062,-0.06547202,0.087052286
GPR171,0.0020461474,-0.004361637,-0.047907233,0.015717171,-0.028903143,-0.0113882795,0.016582698,0.021477714,-0.008988947,-0.023834411,0.0064518778,-0.027410652,-0.028150328,0.03078971,-0.024984222,0.035811696,0.020186333,-0.009666517,0.026956726,0.02601717,-0.030515552,-0.03158165,-0.038726583,-0.010533916,0.029287238,0.010179075,0.0071669472,0.0051363725,-0.04332957,0.041600466,-0.01989069,-0.06275244,0.030029342,0.028458774,0.043786045,-0.03654967,0.041647144,0.038419276,0.047431592,-0.03285501,-0.020794481,-0.019483075,-0.0019856244,-0.06446526,0.020851113,-0.027029745,0.033915583,0.0154799465,0.021627933,0.012261078,-0.0020062104,0.020949427,-0.005942639,0.03455725,0.030640207,0.0067273676,0.056627255,-0.015141014,0.08353205,0.0063323425,-0.005975552,-0.030643037,-0.03568113,0.050373126
