,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
CPSF3,-0.048943322,0.070121124,-0.058951367,-0.11775832,-0.034833737,-0.09702209,0.06411948,0.032442227,0.04314922,-0.015521836,-0.012637418,0.09618998,0.10761292,-0.08103977,-0.0662432,0.13516293,0.039194282,0.09630187,0.12402608,0.0061150044,0.11810784,-0.0623171,-0.07049913,0.008978282,0.05837982,-0.03913956,-0.042424876,0.07522547,0.086225614,-0.0558465,0.10855216,-0.0040726885,-0.030797895,0.10266565,-0.07333423,-0.013515726,-0.109808065,-0.118288904,0.06995937,-0.008796021,-0.041591518,0.027381819,-0.011584993,-0.005871102,0.113392755,-0.11831233,0.060184896,-0.1923026,-0.07955385,-0.03560078,-0.0142699815,0.006599471,-0.00039301068,0.0859742,-0.005465798,-0.08422769,-0.04893702,0.060461104,0.10565508,0.09941119,-0.03164065,-0.02381021,0.10831516,-0.0915169
LGALS3,0.04476494,-0.06991048,0.047319878,0.13646653,0.008138005,0.018735256,-0.07184012,-0.010155797,-0.052466504,-0.008964475,-0.0005433392,-0.09391265,-0.09660977,0.071683414,0.06293971,-0.10315969,-0.05578829,-0.09756774,-0.12012826,-0.03956238,-0.11065471,0.05047486,0.07502469,-0.017299123,-0.022670493,0.039615422,0.006169986,-0.022857517,-0.07385993,0.05266104,-0.08504653,0.0109448135,0.0068130754,-0.07317876,0.07656046,0.015093241,0.1029116,0.09136099,-0.07073587,-0.0492917,0.045002118,0.02163462,0.029516455,0.007009212,-0.05633946,0.089469425,-0.038890876,0.17831208,0.085447975,0.010601487,0.034526963,-0.026925094,0.07097298,-0.11463635,0.011772051,0.014694078,0.064313,-0.052645005,-0.041936263,-0.057345167,0.05305683,-0.0064574727,-0.09884797,0.08046234
PPARA,-0.19978403,0.15495372,-0.10380405,-0.15952691,-0.0841161,-0.13714874,0.1701164,0.1425556,0.15101087,-0.16705662,-0.14234297,0.19515161,0.14090149,-0.19480523,-0.18797848,0.19738738,0.22032411,0.20337412,0.17654294,0.20143217,0.13724068,-0.1972124,-0.16197163,0.18729603,0.18152544,0.19519468,-0.18832768,0.14535347,0.14261948,-0.19426681,0.14039354,0.11352629,-0.23826393,0.17368484,-0.21672386,0.17643756,-0.17747083,-0.14623871,0.19140288,-0.2360022,-0.049497925,0.23167685,0.21034819,-0.22473863,0.17386599,-0.19892845,0.20955992,-0.15562922,-0.1830462,0.19782057,0.020857159,-0.23147632,-0.1592772,0.19566931,0.20941843,-0.15996023,-0.18971354,0.16265088,0.21646196,0.15936613,-0.21544978,-0.15424888,0.1310443,-0.14854953
HMGA1,-0.15350719,0.18788283,-0.17955393,-0.22983971,-0.17164923,-0.2579228,0.18186407,0.11863165,0.11794752,-0.14084339,-0.14221558,0.23990531,0.20391491,-0.18822017,-0.2045999,0.256041,0.21815155,0.22004724,0.26504043,0.22726029,0.18932709,-0.18653607,-0.16633296,0.19387257,0.21003398,0.16835056,-0.24922608,0.1333858,0.15160705,-0.19078378,0.1535261,-0.0060028285,-0.2236712,0.23677593,-0.25783175,0.10682258,-0.16412061,-0.17223537,0.21234831,-0.19194327,-0.07243431,0.24822186,0.14680575,-0.18531871,0.16655745,-0.25159442,0.21674356,-0.21683459,-0.19418243,0.14883329,-0.013003007,-0.23616408,-0.1246818,0.1882048,0.1710627,-0.19173849,-0.20773,0.16820723,0.2645856,0.24446133,-0.17382672,-0.1764069,0.16677323,-0.2238847
TAF5,-0.20049892,0.14839734,-0.08958635,-0.14994581,-0.079828024,-0.12092,0.16977704,0.13861448,0.14845076,-0.16035958,-0.14296049,0.18274644,0.13443777,-0.18884438,-0.17951074,0.18532304,0.20908305,0.19543731,0.16826838,0.19178534,0.12962635,-0.19870096,-0.15971532,0.18704662,0.17406076,0.18935582,-0.18410532,0.15164272,0.13775371,-0.18975468,0.1373161,0.1207109,-0.23923743,0.16112298,-0.2151612,0.17714168,-0.1788769,-0.1379756,0.18540007,-0.23591179,-0.03376148,0.23313573,0.20781484,-0.2231952,0.17525072,-0.19323727,0.20257144,-0.14688027,-0.18025547,0.19212258,0.023115803,-0.22490907,-0.16115598,0.18774053,0.21076609,-0.15483867,-0.18542416,0.15367338,0.20354626,0.1474304,-0.21330968,-0.14425315,0.13253748,-0.14730255
WFDC2,-0.034466986,0.048924237,-0.04146769,-0.06984532,-0.020665526,-0.07166064,0.040245578,0.028084764,0.028798409,-0.017725646,-0.0067769513,0.06424707,0.06597142,-0.058344677,-0.039651368,0.09458287,0.021485593,0.06296776,0.08280503,-0.0022103228,0.079005,-0.041203473,-0.044201758,0.0021782871,0.039424036,-0.0224799,-0.026970671,0.06539141,0.061440032,-0.03966318,0.08416128,0.0024408475,-0.02222247,0.0696076,-0.046557933,-0.0011820905,-0.07438587,-0.07756609,0.04724148,-0.018167438,-0.024468549,0.02448526,0.0012674145,-0.0014159083,0.08518854,-0.081528686,0.041357256,-0.12584043,-0.05894389,-0.017572507,0.0013524517,0.002787047,0.0032835416,0.050869923,0.001710888,-0.06896777,-0.0291574,0.043595895,0.078099124,0.06406823,-0.02078013,-0.018711848,0.07611557,-0.06370611
ZNF397,-0.1556529,0.14008214,-0.10365729,-0.14565954,-0.083422065,-0.13859642,0.14701995,0.12376666,0.12231493,-0.14730021,-0.12132186,0.18366317,0.12201032,-0.1663653,-0.16456452,0.17805637,0.20210865,0.180997,0.1617524,0.18626681,0.116140276,-0.16904008,-0.13949955,0.1601153,0.16590098,0.17934139,-0.16034211,0.12743478,0.11794318,-0.16583508,0.114643365,0.08296374,-0.20946544,0.1702637,-0.18885091,0.13798775,-0.14627036,-0.12521696,0.16631672,-0.19589919,-0.05552309,0.20349577,0.18058974,-0.19065574,0.13639376,-0.16726793,0.18210703,-0.13828266,-0.1567755,0.17509156,0.012882609,-0.20215234,-0.1327514,0.17370644,0.17886887,-0.13778628,-0.17143854,0.14811902,0.19835013,0.15158913,-0.18567958,-0.155651,0.104831316,-0.12778558
SMOX,0.03515612,-0.047322202,0.053838745,0.0891483,0.014139153,0.022674765,-0.044064835,-0.0115570575,-0.0326243,0.0039719045,-0.0001527667,-0.06284378,-0.06511951,0.059217893,0.038209744,-0.08089921,-0.031596392,-0.06019462,-0.07960139,-0.026228618,-0.09078744,0.028824247,0.04459732,-0.012876173,-0.014459707,0.026534159,0.0010808054,-0.02272667,-0.05286344,0.041970745,-0.06566954,0.0211562,-0.003806267,-0.044883005,0.04181423,0.014323503,0.079763696,0.056230895,-0.06005144,-0.029292764,0.038851283,0.02281133,0.024662111,0.002451282,-0.05104569,0.06191113,-0.037845172,0.10729627,0.060298197,0.012260418,0.0076464824,-0.009787939,0.043513723,-0.07500951,0.012759227,0.023493282,0.023386963,-0.040779285,-0.054622307,-0.043619696,0.016177597,-0.015306074,-0.06787795,0.06593184
CHD8,-0.12824906,0.11593172,-0.083221614,-0.11843823,-0.06928775,-0.1252165,0.12069684,0.10240385,0.10125196,-0.1228467,-0.104120456,0.15189512,0.09925893,-0.1358473,-0.13482471,0.14233476,0.17457907,0.14887092,0.13600644,0.15492406,0.09039724,-0.14001246,-0.11392624,0.140192,0.14137372,0.15452617,-0.14353305,0.105428785,0.09122194,-0.1389658,0.09018785,0.07093673,-0.18037654,0.14770454,-0.16036095,0.11675416,-0.113904156,-0.09954281,0.13292126,-0.17107052,-0.04732945,0.17891139,0.15524223,-0.16548848,0.102394134,-0.13728136,0.15201959,-0.106640816,-0.132955,0.14991431,0.009733811,-0.17591122,-0.110017166,0.14225921,0.15324107,-0.109654136,-0.14997786,0.12284797,0.16413835,0.12515043,-0.16009192,-0.14020316,0.075681664,-0.10204281
HIST1H1C,-0.1475148,0.12977408,-0.098014206,-0.13809593,-0.07897769,-0.13694881,0.13937518,0.112922445,0.10761544,-0.13671729,-0.12021822,0.16630775,0.10989906,-0.14835718,-0.15420458,0.1613226,0.19356017,0.16144343,0.15441293,0.17083216,0.10114212,-0.15597847,-0.12615862,0.14887439,0.15911734,0.16809209,-0.15756518,0.11993427,0.10234466,-0.15780674,0.100897335,0.07552382,-0.2001554,0.16580364,-0.17994426,0.13318671,-0.12910229,-0.11347518,0.15393305,-0.18753533,-0.047926053,0.19811437,0.17446724,-0.19183105,0.12379895,-0.15458632,0.16993043,-0.12055841,-0.14929187,0.16123556,0.011322379,-0.19143736,-0.12464851,0.15310167,0.16885763,-0.12139894,-0.15705991,0.1400843,0.18165207,0.14039463,-0.17979605,-0.1478256,0.08830186,-0.116970405
