epoch,loss,AUPR,AUROC
1,0.6693737506866455,0.09677524270998811,0.07007940395766642
2,0.6402323842048645,0.6733428289897935,0.9147591450774916
3,0.5803412795066833,0.6970707530406146,0.9270435145405547
4,0.49195849895477295,0.6831164283073975,0.9290990167719062
5,0.5816991329193115,0.6574127843237861,0.9252967750856266
6,0.4227410852909088,0.6735948424383696,0.9375378445145887
7,0.43075087666511536,0.6953041655879256,0.931263465052224
8,0.43071553111076355,0.6613971705189573,0.9396051290058877
9,0.4121682345867157,0.6609316303394428,0.94153631361887
10,0.37897175550460815,0.6650377342294687,0.9359968932748539
11,0.35367411375045776,0.653318696318302,0.9317376593490471
12,0.3420092761516571,0.6244117401556457,0.9396103397485567
13,0.3466694951057434,0.6521268116771778,0.9376684628441881
14,0.33817005157470703,0.6489424032925623,0.9295813204147528
15,0.3086247444152832,0.6482756041401504,0.9319929640841037
16,0.3076438009738922,0.65285986351308,0.9334846368715083
17,0.30854806303977966,0.6331130574344433,0.9325304737097302
18,0.3012675344944,0.618821164089909,0.9202746741154563
19,0.28110194206237793,0.6491909459035943,0.9330491200103593
20,0.2691458761692047,0.6431310933488483,0.933209537588717
21,0.28024542331695557,0.6499938154269447,0.9250062670104571
22,0.2725653052330017,0.6420580293365776,0.9303279794844108
23,0.2578524053096771,0.6417088918373013,0.931761160653413
24,0.2517446279525757,0.6522336299789049,0.9315494514168443
25,0.2512590289115906,0.6307422471606444,0.9244471856725146
26,0.24611057341098785,0.6480545712150131,0.933374451754386
27,0.2398824691772461,0.652628204032661,0.9364798706726308
28,0.2333725392818451,0.6578578119613687,0.9397327378985862
29,0.22748035192489624,0.6403421370355237,0.9327623156234076
30,0.2219434380531311,0.6504358125862345,0.9385437262710371
31,0.23105689883232117,0.6616152962734247,0.9377527654678225
32,0.23235532641410828,0.6607668922816364,0.9297850283097324
33,0.23694445192813873,0.6672349959685058,0.930561524136943
34,0.2308538854122162,0.6745652314603371,0.9297339020739885
35,0.22044840455055237,0.6929111112235004,0.9427893344576446
36,0.23022626340389252,0.6824151671719864,0.9285522739462034
37,0.2256213128566742,0.704309619987293,0.933161071568173
38,0.2227696031332016,0.7124366843733039,0.9314141195502341
39,0.21624980866909027,0.7276969273679239,0.9449654206306569
40,0.20521464943885803,0.731387804494277,0.9481722970095062
41,0.22614775598049164,0.7234058219055338,0.9377934032854367
42,0.21985414624214172,0.7359526367314813,0.9434051622069619
43,0.2033759504556656,0.7510683005682365,0.9508363050045463
44,0.2179049402475357,0.7477299834159926,0.9448775458524762
45,0.20764826238155365,0.7624017174248341,0.9468897433799668
46,0.20639732480049133,0.7676341028538974,0.948099203681974
47,0.1982302963733673,0.7888270685609063,0.9570671800772393
48,0.20218752324581146,0.7916943050518693,0.9568891070568236
49,0.1973048895597458,0.7978709559487256,0.9564761513157893
50,0.2059021294116974,0.799561925551341,0.9534070791470743
51,0.2055744230747223,0.8020662407071577,0.9553413160655501
52,0.18786241114139557,0.8111220026840691,0.9642568654453716
53,0.1849408596754074,0.8187494206941547,0.9644759926131116
54,0.20250436663627625,0.8106845316909994,0.9532567015157544
55,0.20180439949035645,0.8164868123087196,0.9570560310318774
56,0.19795852899551392,0.8183650254230039,0.9575073839590714
57,0.20183435082435608,0.8171379982775491,0.9496273242898865
58,0.17402935028076172,0.8448120322976564,0.9694575176139687
59,0.19542072713375092,0.8305283139885127,0.9601874061791084
60,0.184162899851799,0.8358191455847443,0.9610220211988305
61,0.2052241861820221,0.8333176745783814,0.9568308335992625
62,0.18273140490055084,0.8444332633192013,0.9633360745614037
63,0.1958271861076355,0.8347428177720285,0.9549687747143365
64,0.20547768473625183,0.8364838290659731,0.9509494842515533
65,0.1946168839931488,0.8455054712202392,0.9548139649975256
66,0.18854884803295135,0.8490614384725641,0.9593003172525385
67,0.1849786341190338,0.8557989657450676,0.9658989162637507
68,0.17931191623210907,0.8570769962991208,0.9649008589181287
69,0.1913958042860031,0.8499935401514856,0.9632091600305934
70,0.18651367723941803,0.8566147034773344,0.9587757298411895
71,0.18260431289672852,0.8537915455703139,0.9646308142264607
72,0.17632551491260529,0.8637120395651484,0.9639427054644698
73,0.1951792687177658,0.8628213390414139,0.9563226582334863
74,0.1833551675081253,0.861043899474315,0.9624775887148607
75,0.1804516315460205,0.8637961098961687,0.9628203827114553
76,0.16783949732780457,0.875456719064588,0.9700632153499122
77,0.1812557727098465,0.8676977304930609,0.9654478317341367
78,0.17215269804000854,0.8714388080574811,0.9658816397387734
79,0.17668351531028748,0.8737062598597025,0.9674109726189711
80,0.1779077798128128,0.8672050317581667,0.9615420544777225
81,0.16930922865867615,0.8796782726188481,0.970692306815981
82,0.18722504377365112,0.8644470822132704,0.9589013362127142
83,0.17231091856956482,0.8742978763792357,0.9686553731530321
84,0.18569007515907288,0.8636031505117794,0.9588661686502913
85,0.17659816145896912,0.8756771942813918,0.963830026544293
86,0.16893869638442993,0.8796860278597726,0.9664066832110684
87,0.16726133227348328,0.8779831442210912,0.9685942761916886
88,0.16501177847385406,0.8787088897675328,0.9685179685179686
89,0.17890532314777374,0.872451984521927,0.9611203559671526
90,0.16698932647705078,0.8807283157427668,0.9662037617197736
91,0.18169860541820526,0.8635705591197792,0.9629067977758586
92,0.16377738118171692,0.8781878067130103,0.9703460168576448
93,0.1648859679698944,0.880239704186557,0.9708381275703756
94,0.1725022941827774,0.8759565430341902,0.9697057382745304
95,0.19296790659427643,0.8684212331604477,0.9599530727636791
96,0.18328158557415009,0.8748370964231369,0.9633609588844259
97,0.1578875184059143,0.8904741303872576,0.9764218601427902
98,0.1693044751882553,0.8721251171610772,0.9633147075007541
99,0.1745881289243698,0.8706545127339889,0.9627627010233919
100,0.18167856335639954,0.867272246371322,0.9613608698904477
