epoch,loss,AUPR,AUROC
1,0.6944276988506317,0.4527417449387561,0.49265748017969657
2,0.6919356286525726,0.6092598294957144,0.6774594316253331
3,0.6868817508220673,0.6121240295621118,0.6809409836299838
4,0.6803071200847626,0.6056984339566645,0.672043225464926
5,0.671353816986084,0.6266759801833675,0.678002470142274
6,0.6648585498332977,0.6176114708691886,0.6862353138712277
7,0.6582231223583221,0.6205230188699083,0.6859644899645039
8,0.6542018949985504,0.6190981248392716,0.6911404648944915
9,0.65008345246315,0.6194920646301143,0.690765657177911
10,0.6425495445728302,0.6386956615958903,0.6993732438797945
11,0.6403438448905945,0.6445383875463048,0.6998393986327239
12,0.6363201439380646,0.6517974223069833,0.7030896662135845
13,0.6349130570888519,0.6621516605686784,0.7065818348410117
14,0.6311113834381104,0.6612779323891815,0.7092066044307348
15,0.6321873366832733,0.6604832011160449,0.7087887315818918
16,0.6299383044242859,0.6655401213351195,0.7103430042845944
17,0.6299451887607574,0.6633731732660785,0.707357743277421
18,0.6291122138500214,0.6639573013793411,0.7092603215392016
19,0.6228806376457214,0.6709396846544787,0.7158666809694669
20,0.623531848192215,0.6705725166891474,0.7153003769876773
21,0.6197094023227692,0.6820181036619283,0.7215303914159241
22,0.6224688589572906,0.6691687243719013,0.7155460398713855
23,0.6192318201065063,0.6789474100793373,0.7201135958938703
24,0.6175577640533447,0.6742354886319156,0.7218572915197896
25,0.6178832650184631,0.6714402634055618,0.720725893811173
26,0.6184248328208923,0.6705044907131164,0.7194779903197279
27,0.6142554879188538,0.6797586688230182,0.7276811162428276
28,0.6169028878211975,0.6849652385481849,0.7259293100926368
29,0.6169343888759613,0.6798530810752141,0.7289997943301592
30,0.6191976070404053,0.6760595493594452,0.7226995102622807
31,0.6156312823295593,0.6672484072961415,0.7225212946999604
32,0.6179788708686829,0.6728527676798419,0.7230751031384913
33,0.6095854341983795,0.6835259342908697,0.7317564391463047
34,0.6101095378398895,0.6907200539773848,0.7317216259668987
35,0.6069788932800293,0.6834074070886431,0.7361196312004474
36,0.6062300801277161,0.6829205396245839,0.7342951123892633
37,0.6000279188156128,0.6948941258028681,0.7416546979395722
38,0.6028391718864441,0.6907556075942083,0.7410132470421682
39,0.602865606546402,0.6859823969386196,0.7390869622732296
40,0.5976867377758026,0.6933485020807871,0.7446863083051305
41,0.5981301069259644,0.6886425956899731,0.7418661203047539
42,0.5993388891220093,0.6879300225705547,0.741667934352763
43,0.5982586443424225,0.6955690580833387,0.7427806236001476
44,0.5938259661197662,0.6871782052531179,0.7457722594434228
45,0.596957802772522,0.69056221364257,0.7447385515555406
46,0.5964771509170532,0.6934601829772152,0.747976923742312
47,0.5925151109695435,0.6971080190649379,0.750400625509933
48,0.5900537669658661,0.7013241840410604,0.7530626348553657
49,0.5891560614109039,0.6995133656909274,0.7507216111790941
50,0.5881664454936981,0.6969876082315087,0.7511181246910376
51,0.5824554264545441,0.7017529879398033,0.7567607801555266
52,0.5820064544677734,0.69649915359945,0.7543407201067338
53,0.5772984325885773,0.704562778919896,0.7625203072157306
54,0.5731835067272186,0.7085909722102133,0.7650452134621156
55,0.5765283703804016,0.7044773045802091,0.7623702958843093
56,0.5727908909320831,0.7155402508076046,0.7660349073214655
57,0.5670846998691559,0.7151788204343208,0.7712391658895622
58,0.5700952708721161,0.7138303149602483,0.7695927967471804
59,0.5684143602848053,0.7106611717965365,0.7690210961358864
60,0.5723629295825958,0.7054328834948927,0.7668618402492263
61,0.5746170282363892,0.705714944264657,0.7599026403624104
62,0.5698286592960358,0.7178795963649823,0.7693314656060961
63,0.5704925358295441,0.7030426295074332,0.7672437211091969
64,0.575941264629364,0.6971083856408276,0.7649266850937191
65,0.5706790387630463,0.7062614645477722,0.7691927602003683
66,0.5697745978832245,0.7055248236068798,0.7656409023981587
67,0.5709481537342072,0.7087884547492207,0.7699172398269115
68,0.5583168864250183,0.7279202533530168,0.7793529523748215
69,0.5698415040969849,0.7090554215498488,0.7659617303981456
70,0.5711247622966766,0.7121748311008487,0.7674392084529684
71,0.5675943493843079,0.711006223156143,0.7741875790437979
72,0.5596057176589966,0.7248742032080435,0.7770344254029679
73,0.5564636290073395,0.7307431883279535,0.7831899212261415
74,0.554061770439148,0.7210315515282618,0.7809956872013769
75,0.5496188700199127,0.7300254776320634,0.7850447722111172
76,0.5450828075408936,0.7362355886113476,0.7890967408773084
77,0.5482503771781921,0.7260493686781166,0.7857691563917404
78,0.550159752368927,0.7274522906022572,0.7853370574765409
79,0.565133273601532,0.7218663745129688,0.771967933076006
80,0.5509504973888397,0.7278564136286033,0.7868097206278097
81,0.5528222918510437,0.7332330088530996,0.784092766370462
82,0.5580471158027649,0.7337148981620338,0.7863623569286353
83,0.5595904886722565,0.7357952486726254,0.7824183870919249
84,0.5573171675205231,0.724272756097498,0.78333528568398
85,0.555165708065033,0.7328825117506272,0.7836471220958517
86,0.5529573261737823,0.7330529404293138,0.7814574819112025
87,0.5534047782421112,0.736934538717844,0.7849115877793555
88,0.549738347530365,0.7353335878939617,0.7867519124603898
89,0.5460469424724579,0.7337613420914147,0.7881856110768864
90,0.5442994236946106,0.7353552827562735,0.7901934792566186
91,0.5412367284297943,0.7391989168556131,0.7946682618506371
92,0.5405876040458679,0.7443378755690468,0.7955939109538939
93,0.5471688807010651,0.7446208790115653,0.7923297382003007
94,0.5401337742805481,0.7426414936533093,0.7970272830009222
95,0.539519727230072,0.747126406730847,0.7959030359132246
96,0.5438773930072784,0.746117632273354,0.7934394168635992
97,0.5380995273590088,0.7421463870768933,0.7955331221679234
98,0.5370743870735168,0.7486739778827701,0.797516126796989
99,0.544192373752594,0.7464475286203922,0.7933050147873819
100,0.5306598246097565,0.7459943122457591,0.7990272676804232
