epoch,loss,AUPR,AUROC
1,0.715580940246582,0.1169241144510509,0.4127052604902067
2,0.694124698638916,0.6422171831911199,0.9299621018047993
3,0.6559656858444214,0.6234995460934647,0.935497035326039
4,0.5858466029167175,0.6101343092779051,0.9301273731489897
5,0.51630699634552,0.6102468469195843,0.9304305196925561
6,0.49859535694122314,0.621281807917035,0.9379672364520355
7,0.4479062557220459,0.6281508665851964,0.9401869786941475
8,0.43068090081214905,0.6265333868973192,0.9413725104270804
9,0.40853187441825867,0.6311477347202388,0.9422589195120851
10,0.3858327865600586,0.6317475419278166,0.9396811456156882
11,0.3698131740093231,0.6500617540936291,0.9419563885847645
12,0.3489868640899658,0.657733398289843,0.9481745049056878
13,0.3340095579624176,0.6630226225670582,0.9479455922040229
14,0.3215511441230774,0.6736022218130588,0.9479824208870627
15,0.30822470784187317,0.6650769470664613,0.9444379008653457
16,0.2938092052936554,0.6515813236400919,0.9446113071131338
17,0.2832241654396057,0.6493597029614349,0.947215787957361
18,0.2809489369392395,0.6513502327786453,0.9440074830535661
19,0.2737537622451782,0.6479437742232562,0.9445166730279515
20,0.26999038457870483,0.6622249982517967,0.9459005537958376
21,0.25953662395477295,0.6573003253317885,0.945694539537435
22,0.25523462891578674,0.6687145161378304,0.9477750254772468
23,0.25407493114471436,0.6587871292870794,0.9425934650698058
24,0.24299341440200806,0.6533799998370663,0.9439472885831973
25,0.24228686094284058,0.658248538753302,0.9470014895296849
26,0.2388806790113449,0.6627493556576026,0.9462577794368583
27,0.23313546180725098,0.6611015611926832,0.945567936367623
28,0.23018723726272583,0.6744507816614196,0.9484848788805859
29,0.2245311439037323,0.6605485074358034,0.9476079071748318
30,0.22558724880218506,0.6597912779964447,0.9463845239485781
31,0.21608662605285645,0.6693665583385677,0.9512256052964736
32,0.21995288133621216,0.6749054726697247,0.948827746400045
33,0.21647390723228455,0.6625850895950491,0.9461224430999711
34,0.21572665870189667,0.6656014775846897,0.947846232999041
35,0.21270476281642914,0.6691277686735986,0.9489780139451193
36,0.20751303434371948,0.664945851002834,0.9506874023203451
37,0.2116950899362564,0.6650173977201274,0.9462030172482898
38,0.2071058452129364,0.6623196669939693,0.9469360998047777
39,0.20300865173339844,0.6654402383200549,0.9469124252416415
40,0.20573846995830536,0.6606356719673682,0.945540051334891
41,0.20502538979053497,0.6682958878866655,0.9498216686324904
42,0.20566558837890625,0.6672829021551479,0.947296396867589
43,0.2079772651195526,0.6689606608067188,0.9437118964934613
44,0.19346269965171814,0.6782249297166448,0.9508985127743801
45,0.19994184374809265,0.6719265025391216,0.9472410981556172
46,0.19356176257133484,0.6680331892421786,0.9480271352622717
47,0.19789305329322815,0.6627079283826729,0.9460749063670412
48,0.1967184841632843,0.6706339783387606,0.9509402190539588
49,0.19362138211727142,0.6792529649991125,0.9517198139978427
50,0.18725693225860596,0.6751592371931794,0.9527677760932834
51,0.19701436161994934,0.6750213576438578,0.9487050386956403
52,0.18501468002796173,0.6846342599125442,0.9552641080892204
53,0.1799672544002533,0.6991649288022667,0.9586699397325397
54,0.18949222564697266,0.687571645973127,0.9538530175586406
55,0.19416740536689758,0.6914937427757287,0.951560082948178
