epoch,loss,AUPR,AUROC
1,0.6600324511528015,0.5630867521745156,0.8942910922205873
2,0.6060388684272766,0.6638483779244261,0.9197664864525668
3,0.5323789119720459,0.6492891264957167,0.9196435812782253
4,0.4889410436153412,0.674547029362968,0.9319656310810436
5,0.44134169816970825,0.6391766394300702,0.9307470831953932
6,0.4152643382549286,0.6706235255828011,0.9280859452000789
7,0.3862324357032776,0.6728772081975306,0.9322093682253954
8,0.3702470660209656,0.6524693042336795,0.9335540373792397
9,0.3508329689502716,0.6656221429305395,0.932291791396253
10,0.34420937299728394,0.634758514567595,0.928538224315519
11,0.3339133858680725,0.6320146810679088,0.9272809633904567
12,0.3152273893356323,0.6398319532108862,0.9344712392320796
13,0.31285330653190613,0.641394976698805,0.9258427724643377
14,0.30032142996788025,0.6422702524812006,0.9315245633571092
15,0.297559916973114,0.6534350285831676,0.9315546873004927
16,0.28943556547164917,0.6380001534917392,0.9273649086109866
17,0.27414533495903015,0.6561053739944339,0.938887510414208
18,0.2755689024925232,0.6728442994062673,0.9335358762073724
19,0.27089923620224,0.6510838433661212,0.9275600807373748
20,0.2581983506679535,0.6660794710785425,0.9317073515770413
21,0.2645525336265564,0.6576568334574533,0.9284476641040805
22,0.24901513755321503,0.6865428932864369,0.9380290932954172
23,0.23983441293239594,0.6880826716073501,0.9411121477513268
24,0.23955224454402924,0.6655093555828235,0.9367663105874798
25,0.2388620376586914,0.6836391550640066,0.9391743570468939
26,0.23524731397628784,0.6748941674339716,0.9351038170087034
27,0.24583116173744202,0.6917820818076204,0.9274823853296627
28,0.2417171150445938,0.678885807626044,0.9308430530950654
29,0.2329673171043396,0.6894583540271338,0.9349651553125538
30,0.22277048230171204,0.71529673364195,0.9400567757358433
31,0.22453673183918,0.7102590793226491,0.9368119916022064
32,0.21678921580314636,0.7273933215231052,0.9467842417311223
33,0.220033660531044,0.7602486082296921,0.9481038278881945
34,0.2212708443403244,0.7645711275172259,0.9424426913063054
35,0.2141120880842209,0.7549728343549257,0.9500283385619975
36,0.20427684485912323,0.7704539301228901,0.9523359516858779
37,0.20678475499153137,0.7725961481218199,0.9551250853696884
38,0.19998851418495178,0.791357572030778,0.9566526869161235
39,0.22302420437335968,0.7862254971700688,0.9506927752047057
40,0.20906099677085876,0.7955948888021702,0.9590864347290028
41,0.20703403651714325,0.7752644250707179,0.9560447828573148
42,0.1994161158800125,0.7967440808917776,0.957598637077396
43,0.21808911859989166,0.782866909626076,0.9455953352406289
44,0.21759898960590363,0.7872537103946847,0.9517198896116698
45,0.19391761720180511,0.8151856933212693,0.9565343445591438
46,0.2080831527709961,0.7959544297182922,0.9529119976094427
47,0.20245471596717834,0.8011120387593393,0.9547735925767926
48,0.19929063320159912,0.7886903742523432,0.9506405433332329
49,0.19475899636745453,0.8129438521101547,0.9560644022920133
50,0.1951719969511032,0.8135913516604375,0.9571768406095584
51,0.1971951127052307,0.8223131383614667,0.9530327222550758
52,0.20045621693134308,0.8138700254525012,0.9504526919621261
53,0.1819709837436676,0.8150029929846501,0.9661395482134266
54,0.2021588534116745,0.8161519430910765,0.9546323674354427
55,0.17868554592132568,0.8229921416592728,0.9630690457209078
56,0.19263550639152527,0.8240500747569534,0.9570745623488277
57,0.19420714676380157,0.815372520373467,0.9528901341890781
58,0.19329728186130524,0.8205384632246034,0.9565986895091128
59,0.19190965592861176,0.8274600174728868,0.9606196494088871
60,0.19837817549705505,0.828831645095439,0.9528766908756336
61,0.1846882849931717,0.8389438773100909,0.9596643259126452
62,0.19588525593280792,0.8252964027620913,0.9527944194984059
63,0.18622776865959167,0.8336044432965012,0.9607159237250625
64,0.20024597644805908,0.8229052123982132,0.948660683431573
65,0.18200065195560455,0.8429745553442132,0.9609555452001846
66,0.18883831799030304,0.8388397849817159,0.9557567542931424
67,0.17614854872226715,0.8461943332160226,0.9636309828352444
68,0.18008476495742798,0.8490889916223847,0.9619968215091094
69,0.1950196772813797,0.8351457216868008,0.9528050463236745
70,0.17668785154819489,0.8454418406873996,0.9626137174138776
71,0.17841225862503052,0.8530571100175068,0.9632317136448181
72,0.1691545844078064,0.8636689076180739,0.9663122349299512
73,0.184799462556839,0.8539648759030927,0.9613523655418383
74,0.1827988624572754,0.8541483489010442,0.9616003049107302
75,0.1798485815525055,0.8509001939126417,0.9596183849757359
76,0.17768801748752594,0.8516974797142837,0.9634522926565068
77,0.17171184718608856,0.8611226369625323,0.9653141071335082
78,0.1790611743927002,0.8561353235357457,0.9636801129527806
79,0.19238236546516418,0.8461118573040889,0.9520181037073705
80,0.17050886154174805,0.8566869791550774,0.9646471088435373
81,0.1684093475341797,0.862233887135573,0.9642016925817944
82,0.17192989587783813,0.8599372782935334,0.9674699233457082
83,0.17831136286258698,0.8577003438220687,0.9621422337255847
84,0.18311455845832825,0.8578267190055664,0.9571695151209976
85,0.17369301617145538,0.8644240291459616,0.959948885227158
86,0.17359766364097595,0.8598932821751746,0.9642609925662864
87,0.1860109567642212,0.8588471092134977,0.9620050572084597
88,0.17266415059566498,0.8635609295009137,0.966314543393425
89,0.1776537299156189,0.8625776170818036,0.9634640149229816
90,0.18387296795845032,0.8530242097789502,0.9533540608986172
91,0.18770824372768402,0.8500664953102912,0.9587167356593731
92,0.18088752031326294,0.8564222845202061,0.9615701213100767
93,0.18827782571315765,0.8508704508280748,0.9580839739798935
94,0.17905674874782562,0.8609575964537689,0.9596294106051647
95,0.1818798929452896,0.8505537729939981,0.9553039011423236
96,0.18840885162353516,0.8522518525210783,0.9555584197849599
97,0.18794511258602142,0.8505351096469369,0.9594739002921029
98,0.18388144671916962,0.85643341580787,0.9617341438374455
99,0.18214456737041473,0.8551869299887792,0.9607558688713671
100,0.17185530066490173,0.8658881423109599,0.9640806410587645
